Country,State,District,Block,Year,Month,Village Name,"Number Of Households Issue Job Card Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Others (UOM:Number), Scaling Factor:1","Total Number Of Households Issue Job Card (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Others (UOM:Number), Scaling Factor:1","Total Number Of Household Provided Employment (UOM:Number), Scaling Factor:1","Number Of Employment Provided To Woman (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Others (UOM:Number), Scaling Factor:1","Total Number Of Person Days Generated (UOM:Number), Scaling Factor:1","Number Of Person Days Generated For Woman (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Families Completed 100days Others (UOM:Number), Scaling Factor:1","Total Families Completed 100 Days (UOM:Number), Scaling Factor:1"
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",miktongjeng,0,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",mejolgre nokat,0,35,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",mejolgre chekjongbra,0,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",mejolgre amebang,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",mejolgiri dogru,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",mechimram,0,53,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",nengbrok,0,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",nengbret,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",naringgiri songma,0,113,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",nagimaram,0,93,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",mari apal,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",mangsang mokura,0,125,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",lower nongbak apal,0,85,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",lower gabil patal,0,78,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",kanchija,0,36,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",kakdap,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",jawagre songgitcham,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",jawagre dodonggitim,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",jambal songma,0,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",jalwagre songgital,0,64,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",jalwagre asokagittim,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",imtra apal,0,90,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",imsamdrop,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",haslong songgital,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",nenggring,0,88,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",nengkram,0,103,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",nengpatchi,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",nengsil,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",bolsal ading,0,39,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongribo chibolgre,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongribo amalgre,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",songmagre,0,126,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",suchilgre songgital,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",suchilgre songgitcham,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",tongbolgre,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",aragittim,0,91,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",anepagittim,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",anchengbok,0,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",ambrechiko,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",ambare ading,0,67,4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",cheran alda,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chambildam,0,68,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",bolsalgittim,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongrekgre,0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongregre,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongongre,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongkinggre,0,46,0,46,0,46,0,46,10,0,644,0,644,140,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongkem,0,44,0,44,0,41,0,41,17,0,262,0,262,110,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",ronggatgre,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongchek manda,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongchek chambugong,0,18,0,18,0,18,0,18,19,0,504,0,504,266,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongbinggre (a),0,136,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",asim agal,0,67,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",askipatal,0,106,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",awangga,0,73,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",badilpa,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",bamil,0,183,4,187,0,7,0,7,7,0,192,0,192,87,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",bamil bapupara,0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",baringgre wadro,0,71,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",bekgitokgittim,0,72,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",bolkret,0,117,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongbing dalbot,0,51,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongbing boldak,0,160,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",songma-enggok,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",sobokgre b,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",sobokgre a,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",sawilgre,0,39,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",sampalgre,1,171,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",samanda dolwarigre,0,59,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rukalgre,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongsak songma,0,91,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongsak songgital,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongsak bazar,0,47,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongribo watregre,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongribo rettenggre,0,37,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongribo kiminanggre,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongribo kamagre,0,51,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Samanda,"Financial Year (Apr - Mar), 2022","July, 2022",rongribo gongmagre,0,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",rongreng nokat,0,75,1,76,0,8,0,8,0,0,34,0,34,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambilja,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambo bima,0,62,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambo chare,0,62,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambo gittim,0,63,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambo mrok,0,87,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambo reserve-i,0,63,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambo reserve-ii,0,39,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dambo reserve ii (b),0,30,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",samin chianing,0,170,2,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",rongrong songgitcham,0,21,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",rongronggre,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",rongrong bolnanggre,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",rongrong antidam,0,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",rongre bazar,0,37,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",wari mandal,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",wagopgre,0,126,1,127,0,53,0,53,54,0,1500,0,1500,756,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",tebil bonegre-b,0,80,0,80,0,67,0,67,78,0,2128,0,2128,1092,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",tebil bonegre -a,0,107,1,108,0,20,0,20,20,0,560,0,560,280,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",tasilgre,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",tasekgre,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",tarasin,0,40,3,43,0,21,2,23,22,0,630,60,690,330,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",songsak songgital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",songsak megapgre,0,59,0,59,0,2,0,2,2,0,60,0,60,28,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",songsak bolchugre,0,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",songsak a.gitok,1,247,5,253,0,38,0,38,40,0,1064,0,1064,560,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",songsak a.galgre,0,92,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",songkama waksogre,0,111,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",songkama rongal,0,153,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",sokmite,0,24,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",sokadam rongkabok,0,45,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",sokadam a.galgre,0,51,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",snal dajreng,0,71,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",snal bollong,0,130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",silkol,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",sawegre,0,86,0,86,0,9,0,9,8,0,252,0,252,112,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",samin silki,0,83,0,83,0,68,0,68,18,0,565,0,565,129,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",samin sembukol,0,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",samin matchakol,0,53,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Songsak,"Financial Year (Apr - Mar), 2022","July, 2022",samin indikim,0,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",cheran chikal,0,107,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",cheran songgital,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",cheran songitcham,0,95,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chibilbang,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chichra apal,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chigisimgittim,0,91,2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chigisin,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chigro agal,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chigro songgital,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chijong,0,36,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chijong gittim,0,58,14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chikal dawa,0,43,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chikal pekro,0,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chikal songma,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chikama,0,92,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chiring dokru,0,75,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chitil apal,0,97,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",chramdenperam,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dagal bolmedang,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dagal bolmong,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dagal dogru,0,27,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dagal nokat,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dagal simseng,0,63,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Garo Hills,Dambo Rongjeng,"Financial Year (Apr - Mar), 2022","July, 2022",dakran,0,15,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
