District,Block,Village Name,st_jobcards,st_access_rate_lag1,st_access_rate_roll3,st_persondays_per_employed_lag1,st_100days_rate_lag1,is_low_access_lag1,is_low_access_current,risk,reasons
East Khasi Hills,Khadarshnong-Laitkroh,rangtmah,43.0,0.975609756097561,0.9826106594399278,85.95,0.12195121951219512,0,0,0.17844078,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,rngidiengsai,15.0,0.8666666666666667,0.9347222222222222,58.46153846153846,0.0,0,0,0.38977805,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,rngimawsaw,50.0,0.8775510204081632,0.8724734338179716,97.83720930232558,0.8571428571428571,0,0,0.1266726,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,rymmai/mawshken,54.0,1.0,0.3877551020408163,14.222222222222221,0.0,0,1,0.666872,Workdays per employed household last year (raises risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,sder,58.0,1.0,0.9830508474576272,29.24137931034483,0.0,0,0,0.41987622,District pattern (raises risk) | ST access rate two years ago (lowers risk) | Workdays per employed household last year (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,shankhla,19.0,1.0,1.0,46.8421052631579,0.0,0,1,0.39078936,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,sohkynduh,169.0,0.9523809523809523,0.8160278019631043,82.275,0.011904761904761904,0,0,0.18370095,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,sohrarim,158.0,0.9937106918238994,0.9934885529037722,98.01898734177215,0.9559748427672956,0,0,0.26212308,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,steplakrai,44.0,0.9767441860465116,0.6507846473813576,30.714285714285715,0.0,0,0,0.48364797,Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk) | District pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,swer,429.0,0.9727722772277227,0.868978179102458,97.76335877862596,0.8465346534653465,0,0,0.14515384,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,synrangsohnoh,41.0,0.975,0.9662280701754385,99.0,0.925,0,0,0.15255071,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,thangkyrta,12.0,1.0,1.0,100.0,1.0,0,0,0.22881496,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,thangtim,28.0,1.0,0.932347670250896,96.0,0.0,0,0,0.15970826,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,tluh,18.0,1.0,0.9814814814814815,100.0,1.0,0,0,0.17534302,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,tynniar,47.0,1.0,0.991869918699187,72.28260869565217,0.0,0,0,0.25540012,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,umdiengpoh,83.0,1.0,1.0,48.273809523809526,0.0,0,0,0.3980182,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,umthli,220.0,1.0046948356807512,0.5908716870176726,62.14018691588785,0.0,0,0,0.39369297,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,umtyngngar,57.0,1.0,0.6495726495726496,23.157894736842106,0.0,0,1,0.57407945,District pattern (raises risk) | Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,wahsohra,12.0,1.0,0.6666666666666666,100.0,1.0,0,0,0.15933084,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,wahstew,53.0,0.9622641509433962,0.9689028651292801,54.03921568627451,0.0,0,0,0.316404,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,wahtyngngai/ummluh,166.0,0.8734939759036144,0.7577546969487144,62.296551724137935,0.07228915662650602,0,0,0.24661766,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,warbah,69.0,0.9264705882352942,0.9581606506238859,100.0,0.9264705882352942,0,0,0.12915066,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,warwar,73.0,0.9295774647887324,0.9665001921676296,100.0,0.9295774647887324,0,0,0.14923307,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Mawkynrew,demkhlieng,94.0,0.8804347826086957,0.849067707262733,95.35802469135803,0.7717391304347826,0,0,0.2118897,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,dienglieng,187.0,0.7582417582417582,0.6250669408564146,52.58695652173913,0.07692307692307693,0,0,0.51885545,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (raises risk)
East Khasi Hills,Mawkynrew,iapdkoh,73.0,0.875,0.9204861111111112,99.10714285714286,0.84375,0,0,0.1584333,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Mawkynrew,iewrynghep,100.0,0.9797979797979798,0.9572653765530731,96.56701030927834,0.797979797979798,0,0,0.1544809,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,jatah lakadong,209.0,0.9903381642512077,0.9934541811911873,97.66829268292683,0.927536231884058,0,0,0.16976702,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,jatah nonglyer,138.0,0.9117647058823529,0.813234230126159,79.81451612903226,0.23529411764705882,0,0,0.15354747,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,jongsha,771.0,0.656,0.6519200639488408,51.41056910569106,0.058666666666666666,0,0,0.33028808,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Khasi Hills,Mawkynrew,khapmaw,103.0,0.9803921568627451,0.9642220524573467,100.0,0.9803921568627451,0,0,0.19835265,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,kharang,454.0,0.9105504587155964,0.6204610942254921,85.35012594458438,0.5137614678899083,0,0,0.29307663,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,khliehasem,117.0,0.6666666666666666,0.6374269005847953,80.52564102564102,0.23076923076923078,0,0,0.32865623,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,khwad,68.0,0.6712328767123288,0.5554903239834746,63.95918367346939,0.1095890410958904,0,0,0.4230265,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,ksanrngi,58.0,0.9821428571428571,0.9760822510822512,87.98181818181818,0.6071428571428571,0,0,0.18404205,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,laitdiengsai,174.0,0.936046511627907,0.9278036564864106,81.2919254658385,0.29651162790697677,0,0,0.18021338,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,laitkyrhong,483.0,0.5138888888888888,0.5312849043925578,64.44324324324324,0.14722222222222223,0,0,0.31684768,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Khasi Hills,Mawkynrew,laitlum,168.0,0.7142857142857143,0.5750317220905455,67.54166666666667,0.11904761904761904,0,0,0.4164511,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,laitmynsang,68.0,0.8615384615384616,0.8194893145712818,71.375,0.23076923076923078,0,0,0.201702,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,lynshing,313.0,0.7967741935483871,0.5487363104907779,65.60323886639677,0.0935483870967742,0,0,0.33495075,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawblang,230.0,0.757847533632287,0.6083369836683173,68.47928994082841,0.17937219730941703,0,0,0.35169983,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawdulop,43.0,0.9534883720930233,0.9612403100775193,96.8048780487805,0.13953488372093023,0,0,0.12634349,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Mawkynrew,mawiapbang,71.0,0.7536231884057971,0.557439862115826,82.53846153846153,0.4057971014492754,0,0,0.24411573,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawjatap,101.0,0.76,0.8177411477411477,69.82894736842105,0.11,0,0,0.27750787,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawkria,157.0,0.7076023391812866,0.5321830529283468,52.83471074380165,0.0,0,0,0.4555394,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | 3-year average ST access rate (raises risk)
East Khasi Hills,Mawkynrew,mawkynrew,226.0,0.9009433962264151,0.7986060437587593,68.47120418848168,0.17452830188679244,0,0,0.16777314,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawlali,154.0,0.5657894736842105,0.6426206360972855,28.174418604651162,0.0,0,1,0.46039116,ST access rate two years ago (lowers risk) | Workdays per employed household last year (raises risk) | District pattern (raises risk)
East Khasi Hills,Mawkynrew,mawlang,57.0,0.8245614035087719,0.7953216374269005,82.12765957446808,0.07017543859649122,0,0,0.16633366,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawlat,130.0,0.8461538461538461,0.826483877803526,56.41818181818182,0.038461538461538464,0,0,0.2409651,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawlein,208.0,0.8461538461538461,0.6176573426573427,48.25454545454546,0.041025641025641026,0,0,0.53090847,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (raises risk)
East Khasi Hills,Mawkynrew,mawlyngot,55.0,0.7592592592592593,0.7483694386210109,87.78048780487805,0.2962962962962963,0,0,0.15803215,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawrasai,55.0,0.6923076923076923,0.6133836098541982,47.19444444444444,0.019230769230769232,0,0,0.45696586,District pattern (raises risk) | 3-year average ST access rate (raises risk) | Share completing 100 days last year (lowers risk)
East Khasi Hills,Mawkynrew,mawsir,40.0,1.0,1.0,99.89473684210526,0.8947368421052632,0,0,0.1972347,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mawsna,102.0,0.7156862745098039,0.6537262758077711,59.83561643835616,0.0,0,0,0.33587858,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mynriah,40.0,1.0,0.9595959595959597,99.45,0.875,0,0,0.20008315,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,mynsang,206.0,0.865,0.696140215716487,64.90751445086705,0.255,0,0,0.20894554,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Mawkynrew,new-nongryngkoh,63.0,0.7049180327868853,0.6925997962396963,43.81395348837209,0.03278688524590164,0,0,0.36114144,District pattern (raises risk) | Share completing 100 days last year (lowers risk) | Workdays per employed household last year (lowers risk)
